campaign_id,impressions,unique_users,clicks,observed_conversions,transformed_media_cost,model,window_days,credited_conversions,publisher_conversions,campaign_rank,absolute_difference,percentage_difference,attributed_conversion_share,ctr,conversions_per_impression,transformed_cost_per_attributed_conversion,rank_change_vs_publisher
787943,36050,16990,9750.0,551,13.482769659257471,linear_proxy,1,228.00000000000009,313.0,149,-84.99999999999991,-27.156549520766745,0.413793103448276,0.27045769764216365,0.006324549237170599,0.05913495464586608,28
787943,36050,16990,9750.0,551,13.482769659257471,linear_proxy,7,357.9999999999996,313.0,150,44.9999999999996,14.376996805111693,0.6497277676950991,0.27045769764216365,0.009930651872399434,0.037661367763289065,29
787943,36050,16990,9750.0,551,13.482769659257471,linear_proxy,14,424.99999999999915,313.0,152,111.99999999999915,35.78274760383359,0.771324863883846,0.27045769764216365,0.01178918169209429,0.03172416390413529,31
787943,36050,16990,9750.0,551,13.482769659257471,linear_proxy,30,550.9999999999994,313.0,144,237.99999999999943,76.03833865814678,0.999999999999999,0.27045769764216365,0.01528432732316226,0.024469636405186,23
787943,36050,16990,9750.0,551,13.482769659257471,publisher,1,313.0,313.0,121,0.0,0.0,0.5680580762250453,0.27045769764216365,0.008682385575589459,0.043075941403378504,0
787943,36050,16990,9750.0,551,13.482769659257471,publisher,7,313.0,313.0,121,0.0,0.0,0.5680580762250453,0.27045769764216365,0.008682385575589459,0.043075941403378504,0
787943,36050,16990,9750.0,551,13.482769659257471,publisher,14,313.0,313.0,121,0.0,0.0,0.5680580762250453,0.27045769764216365,0.008682385575589459,0.043075941403378504,0
787943,36050,16990,9750.0,551,13.482769659257471,publisher,30,313.0,313.0,121,0.0,0.0,0.5680580762250453,0.27045769764216365,0.008682385575589459,0.043075941403378504,0
804100,19100,7380,5698.0,825,7.638002608971859,first_click_proxy,1,543.0,434.0,72,109.0,25.11520737327189,0.6581818181818182,0.29832460732984295,0.028429319371727747,0.014066303147277824,-22
804100,19100,7380,5698.0,825,7.638002608971859,first_click_proxy,7,688.0,434.0,89,254.0,58.525345622119815,0.833939393939394,0.29832460732984295,0.036020942408376964,0.011101747978156771,-5
804100,19100,7380,5698.0,825,7.638002608971859,first_click_proxy,14,758.0,434.0,92,324.0,74.65437788018433,0.9187878787878788,0.29832460732984295,0.03968586387434555,0.010076520592311159,-2
804100,19100,7380,5698.0,825,7.638002608971859,first_click_proxy,30,825.0,434.0,101,391.0,90.09216589861751,1.0,0.29832460732984295,0.04319371727748691,0.009258184980571951,7
804100,19100,7380,5698.0,825,7.638002608971859,last_click_proxy,1,543.0,434.0,72,109.0,25.11520737327189,0.6581818181818182,0.29832460732984295,0.028429319371727747,0.014066303147277824,-22
804100,19100,7380,5698.0,825,7.638002608971859,last_click_proxy,7,688.0,434.0,89,254.0,58.525345622119815,0.833939393939394,0.29832460732984295,0.036020942408376964,0.011101747978156771,-5
804100,19100,7380,5698.0,825,7.638002608971859,last_click_proxy,14,758.0,434.0,92,324.0,74.65437788018433,0.9187878787878788,0.29832460732984295,0.03968586387434555,0.010076520592311159,-2
804100,19100,7380,5698.0,825,7.638002608971859,last_click_proxy,30,825.0,434.0,101,391.0,90.09216589861751,1.0,0.29832460732984295,0.04319371727748691,0.009258184980571951,7
804100,19100,7380,5698.0,825,7.638002608971859,linear_proxy,1,542.9999999999995,434.0,72,108.99999999999955,25.115207373271783,0.6581818181818176,0.29832460732984295,0.028429319371727726,0.014066303147277836,-22
804100,19100,7380,5698.0,825,7.638002608971859,linear_proxy,7,688.0000000000005,434.0,89,254.00000000000045,58.525345622119914,0.8339393939393945,0.29832460732984295,0.036020942408376985,0.011101747978156764,-5
804100,19100,7380,5698.0,825,7.638002608971859,linear_proxy,14,758.0000000000006,434.0,92,324.00000000000057,74.65437788018447,0.9187878787878795,0.29832460732984295,0.03968586387434558,0.010076520592311152,-2
804100,19100,7380,5698.0,825,7.638002608971859,linear_proxy,30,825.000000000002,434.0,101,391.00000000000205,90.09216589861798,1.0000000000000024,0.29832460732984295,0.04319371727748702,0.009258184980571927,7
804100,19100,7380,5698.0,825,7.638002608971859,publisher,1,434.0,434.0,94,0.0,0.0,0.526060606060606,0.29832460732984295,0.022722513089005237,0.01759908435246972,0
804100,19100,7380,5698.0,825,7.638002608971859,publisher,7,434.0,434.0,94,0.0,0.0,0.526060606060606,0.29832460732984295,0.022722513089005237,0.01759908435246972,0
804100,19100,7380,5698.0,825,7.638002608971859,publisher,14,434.0,434.0,94,0.0,0.0,0.526060606060606,0.29832460732984295,0.022722513089005237,0.01759908435246972,0
804100,19100,7380,5698.0,825,7.638002608971859,publisher,30,434.0,434.0,94,0.0,0.0,0.526060606060606,0.29832460732984295,0.022722513089005237,0.01759908435246972,0
828346,10610,6548,3629.0,53,1.5572597155484573,first_click_proxy,1,24.0,10.0,524,14.0,140.0,0.4528301886792453,0.34203581526861454,0.0022620169651272385,0.06488582148118573,-109
828346,10610,6548,3629.0,53,1.5572597155484573,first_click_proxy,7,37.0,10.0,528,27.0,270.0,0.6981132075471698,0.34203581526861454,0.0034872761545711593,0.04208810042022858,-105
828346,10610,6548,3629.0,53,1.5572597155484573,first_click_proxy,14,44.0,10.0,528,34.0,340.0,0.8301886792452831,0.34203581526861454,0.0041470311027332705,0.03539226626246494,-105
828346,10610,6548,3629.0,53,1.5572597155484573,first_click_proxy,30,53.0,10.0,523,43.0,430.0,1.0,0.34203581526861454,0.004995287464655985,0.029382258783933156,-110
828346,10610,6548,3629.0,53,1.5572597155484573,last_click_proxy,1,24.0,10.0,524,14.0,140.0,0.4528301886792453,0.34203581526861454,0.0022620169651272385,0.06488582148118573,-109
828346,10610,6548,3629.0,53,1.5572597155484573,last_click_proxy,7,37.0,10.0,528,27.0,270.0,0.6981132075471698,0.34203581526861454,0.0034872761545711593,0.04208810042022858,-105
828346,10610,6548,3629.0,53,1.5572597155484573,last_click_proxy,14,44.0,10.0,528,34.0,340.0,0.8301886792452831,0.34203581526861454,0.0041470311027332705,0.03539226626246494,-105
828346,10610,6548,3629.0,53,1.5572597155484573,last_click_proxy,30,53.0,10.0,523,43.0,430.0,1.0,0.34203581526861454,0.004995287464655985,0.029382258783933156,-110
828346,10610,6548,3629.0,53,1.5572597155484573,linear_proxy,1,23.999999999999996,10.0,524,13.999999999999996,139.99999999999994,0.45283018867924524,0.34203581526861454,0.002262016965127238,0.06488582148118573,-109
828346,10610,6548,3629.0,53,1.5572597155484573,linear_proxy,7,37.0,10.0,528,27.0,270.0,0.6981132075471698,0.34203581526861454,0.0034872761545711593,0.04208810042022858,-105
828346,10610,6548,3629.0,53,1.5572597155484573,linear_proxy,14,44.00000000000001,10.0,528,34.00000000000001,340.0000000000001,0.8301886792452832,0.34203581526861454,0.004147031102733271,0.03539226626246493,-105
828346,10610,6548,3629.0,53,1.5572597155484573,linear_proxy,30,53.0,10.0,523,43.0,430.0,1.0,0.34203581526861454,0.004995287464655985,0.029382258783933156,-110
828346,10610,6548,3629.0,53,1.5572597155484573,publisher,1,10.0,10.0,633,0.0,0.0,0.18867924528301888,0.34203581526861454,0.000942507068803016,0.15572597155484574,0
828346,10610,6548,3629.0,53,1.5572597155484573,publisher,7,10.0,10.0,633,0.0,0.0,0.18867924528301888,0.34203581526861454,0.000942507068803016,0.15572597155484574,0
828346,10610,6548,3629.0,53,1.5572597155484573,publisher,14,10.0,10.0,633,0.0,0.0,0.18867924528301888,0.34203581526861454,0.000942507068803016,0.15572597155484574,0
828346,10610,6548,3629.0,53,1.5572597155484573,publisher,30,10.0,10.0,633,0.0,0.0,0.18867924528301888,0.34203581526861454,0.000942507068803016,0.15572597155484574,0
884761,20375,6896,8282.0,236,5.412405740176331,first_click_proxy,1,148.0,202.0,199,-54.0,-26.73267326732673,0.6271186440677966,0.406478527607362,0.007263803680981595,0.03657030905524548,33
884761,20375,6896,8282.0,236,5.412405740176331,first_click_proxy,7,194.0,202.0,221,-8.0,-3.9603960396039604,0.8220338983050848,0.406478527607362,0.009521472392638036,0.027898998660702733,55
884761,20375,6896,8282.0,236,5.412405740176331,first_click_proxy,14,214.0,202.0,232,12.0,5.9405940594059405,0.9067796610169492,0.406478527607362,0.010503067484662577,0.02529161560830061,66
884761,20375,6896,8282.0,236,5.412405740176331,first_click_proxy,30,236.0,202.0,245,34.0,16.831683168316832,1.0,0.406478527607362,0.011582822085889571,0.022933922627865807,79
884761,20375,6896,8282.0,236,5.412405740176331,last_click_proxy,1,148.0,202.0,199,-54.0,-26.73267326732673,0.6271186440677966,0.406478527607362,0.007263803680981595,0.03657030905524548,33
884761,20375,6896,8282.0,236,5.412405740176331,last_click_proxy,7,194.0,202.0,221,-8.0,-3.9603960396039604,0.8220338983050848,0.406478527607362,0.009521472392638036,0.027898998660702733,55
884761,20375,6896,8282.0,236,5.412405740176331,last_click_proxy,14,214.0,202.0,232,12.0,5.9405940594059405,0.9067796610169492,0.406478527607362,0.010503067484662577,0.02529161560830061,66
884761,20375,6896,8282.0,236,5.412405740176331,last_click_proxy,30,236.0,202.0,245,34.0,16.831683168316832,1.0,0.406478527607362,0.011582822085889571,0.022933922627865807,79
884761,20375,6896,8282.0,236,5.412405740176331,linear_proxy,1,148.00000000000003,202.0,199,-53.99999999999997,-26.73267326732672,0.6271186440677967,0.406478527607362,0.007263803680981597,0.03657030905524547,33
884761,20375,6896,8282.0,236,5.412405740176331,linear_proxy,7,193.99999999999991,202.0,221,-8.000000000000085,-3.9603960396040025,0.8220338983050843,0.406478527607362,0.009521472392638033,0.027898998660702747,55
884761,20375,6896,8282.0,236,5.412405740176331,linear_proxy,14,213.99999999999972,202.0,232,11.999999999999716,5.9405940594058,0.906779661016948,0.406478527607362,0.010503067484662563,0.025291615608300642,66
884761,20375,6896,8282.0,236,5.412405740176331,linear_proxy,30,235.99999999999977,202.0,245,33.99999999999977,16.83168316831672,0.999999999999999,0.406478527607362,0.011582822085889559,0.02293392262786583,79
884761,20375,6896,8282.0,236,5.412405740176331,publisher,1,202.0,202.0,166,0.0,0.0,0.8559322033898306,0.406478527607362,0.009914110429447853,0.0267940878226551,0
884761,20375,6896,8282.0,236,5.412405740176331,publisher,7,202.0,202.0,166,0.0,0.0,0.8559322033898306,0.406478527607362,0.009914110429447853,0.0267940878226551,0
884761,20375,6896,8282.0,236,5.412405740176331,publisher,14,202.0,202.0,166,0.0,0.0,0.8559322033898306,0.406478527607362,0.009914110429447853,0.0267940878226551,0
884761,20375,6896,8282.0,236,5.412405740176331,publisher,30,202.0,202.0,166,0.0,0.0,0.8559322033898306,0.406478527607362,0.009914110429447853,0.0267940878226551,0
946549,14323,9162,4168.0,202,2.113092489557469,first_click_proxy,1,75.0,81.0,301,-6.0,-7.407407407407407,0.3712871287128713,0.29100048872442924,0.005236333170425191,0.028174566527432922,13
946549,14323,9162,4168.0,202,2.113092489557469,first_click_proxy,7,129.0,81.0,284,48.0,59.25925925925926,0.6386138613861386,0.29100048872442924,0.009006493053131327,0.016380561934554026,-4
946549,14323,9162,4168.0,202,2.113092489557469,first_click_proxy,14,161.0,81.0,276,80.0,98.76543209876543,0.7970297029702971,0.29100048872442924,0.011240661872512742,0.013124798071785524,-12
946549,14323,9162,4168.0,202,2.113092489557469,first_click_proxy,30,202.0,81.0,269,121.0,149.3827160493827,1.0,0.29100048872442924,0.01410319067234518,0.010460853908700343,-19
946549,14323,9162,4168.0,202,2.113092489557469,last_click_proxy,1,75.0,81.0,301,-6.0,-7.407407407407407,0.3712871287128713,0.29100048872442924,0.005236333170425191,0.028174566527432922,13
946549,14323,9162,4168.0,202,2.113092489557469,last_click_proxy,7,129.0,81.0,284,48.0,59.25925925925926,0.6386138613861386,0.29100048872442924,0.009006493053131327,0.016380561934554026,-4
946549,14323,9162,4168.0,202,2.113092489557469,last_click_proxy,14,161.0,81.0,276,80.0,98.76543209876543,0.7970297029702971,0.29100048872442924,0.011240661872512742,0.013124798071785524,-12
946549,14323,9162,4168.0,202,2.113092489557469,last_click_proxy,30,202.0,81.0,269,121.0,149.3827160493827,1.0,0.29100048872442924,0.01410319067234518,0.010460853908700343,-19
946549,14323,9162,4168.0,202,2.113092489557469,linear_proxy,1,75.0,81.0,301,-6.0,-7.407407407407407,0.3712871287128713,0.29100048872442924,0.005236333170425191,0.028174566527432922,13
946549,14323,9162,4168.0,202,2.113092489557469,linear_proxy,7,129.0,81.0,284,48.0,59.25925925925926,0.6386138613861386,0.29100048872442924,0.009006493053131327,0.016380561934554026,-4
946549,14323,9162,4168.0,202,2.113092489557469,linear_proxy,14,160.99999999999994,81.0,276,79.99999999999994,98.76543209876536,0.7970297029702967,0.29100048872442924,0.011240661872512738,0.013124798071785527,-12
946549,14323,9162,4168.0,202,2.113092489557469,linear_proxy,30,201.99999999999986,81.0,269,120.99999999999986,149.38271604938254,0.9999999999999993,0.29100048872442924,0.014103190672345169,0.01046085390870035,-19
946549,14323,9162,4168.0,202,2.113092489557469,publisher,1,81.0,81.0,288,0.0,0.0,0.400990099009901,0.29100048872442924,0.005655239824059206,0.026087561599474927,0
946549,14323,9162,4168.0,202,2.113092489557469,publisher,7,81.0,81.0,288,0.0,0.0,0.400990099009901,0.29100048872442924,0.005655239824059206,0.026087561599474927,0
946549,14323,9162,4168.0,202,2.113092489557469,publisher,14,81.0,81.0,288,0.0,0.0,0.400990099009901,0.29100048872442924,0.005655239824059206,0.026087561599474927,0
946549,14323,9162,4168.0,202,2.113092489557469,publisher,30,81.0,81.0,288,0.0,0.0,0.400990099009901,0.29100048872442924,0.005655239824059206,0.026087561599474927,0
1130498,23247,13510,7126.0,159,8.219443580186892,first_click_proxy,1,54.0,99.0,350,-45.0,-45.45454545454545,0.33962264150943394,0.3065341764528756,0.0023228803716608595,0.15221191815160912,90
1130498,23247,13510,7126.0,159,8.219443580186892,first_click_proxy,7,115.0,99.0,302,16.0,16.161616161616163,0.7232704402515723,0.3065341764528756,0.004946874865574053,0.07147342243640777,42
1130498,23247,13510,7126.0,159,8.219443580186892,first_click_proxy,14,134.0,99.0,308,35.0,35.35353535353536,0.8427672955974843,0.3065341764528756,0.005764184625973244,0.06133913119542457,48
1130498,23247,13510,7126.0,159,8.219443580186892,first_click_proxy,30,159.0,99.0,312,60.0,60.60606060606061,1.0,0.3065341764528756,0.006839592205445864,0.051694613711867246,52
1130498,23247,13510,7126.0,159,8.219443580186892,last_click_proxy,1,54.0,99.0,350,-45.0,-45.45454545454545,0.33962264150943394,0.3065341764528756,0.0023228803716608595,0.15221191815160912,90
1130498,23247,13510,7126.0,159,8.219443580186892,last_click_proxy,7,115.0,99.0,302,16.0,16.161616161616163,0.7232704402515723,0.3065341764528756,0.004946874865574053,0.07147342243640777,42
1130498,23247,13510,7126.0,159,8.219443580186892,last_click_proxy,14,134.0,99.0,308,35.0,35.35353535353536,0.8427672955974843,0.3065341764528756,0.005764184625973244,0.06133913119542457,48
1130498,23247,13510,7126.0,159,8.219443580186892,last_click_proxy,30,159.0,99.0,312,60.0,60.60606060606061,1.0,0.3065341764528756,0.006839592205445864,0.051694613711867246,52
1130498,23247,13510,7126.0,159,8.219443580186892,linear_proxy,1,54.0,99.0,350,-45.0,-45.45454545454545,0.33962264150943394,0.3065341764528756,0.0023228803716608595,0.15221191815160912,90
1130498,23247,13510,7126.0,159,8.219443580186892,linear_proxy,7,114.99999999999997,99.0,302,15.999999999999972,16.161616161616134,0.7232704402515722,0.3065341764528756,0.004946874865574051,0.07147342243640778,42
1130498,23247,13510,7126.0,159,8.219443580186892,linear_proxy,14,134.00000000000003,99.0,308,35.00000000000003,35.35353535353538,0.8427672955974844,0.3065341764528756,0.005764184625973245,0.06133913119542456,48
1130498,23247,13510,7126.0,159,8.219443580186892,linear_proxy,30,159.0,99.0,312,60.0,60.60606060606061,1.0,0.3065341764528756,0.006839592205445864,0.051694613711867246,52
1130498,23247,13510,7126.0,159,8.219443580186892,publisher,1,99.0,99.0,260,0.0,0.0,0.6226415094339622,0.3065341764528756,0.004258614014711576,0.08302468262815042,0
1130498,23247,13510,7126.0,159,8.219443580186892,publisher,7,99.0,99.0,260,0.0,0.0,0.6226415094339622,0.3065341764528756,0.004258614014711576,0.08302468262815042,0
1130498,23247,13510,7126.0,159,8.219443580186892,publisher,14,99.0,99.0,260,0.0,0.0,0.6226415094339622,0.3065341764528756,0.004258614014711576,0.08302468262815042,0
1130498,23247,13510,7126.0,159,8.219443580186892,publisher,30,99.0,99.0,260,0.0,0.0,0.6226415094339622,0.3065341764528756,0.004258614014711576,0.08302468262815042,0
1313883,5873,3877,1718.0,85,3.330640277951081,first_click_proxy,1,47.0,29.0,382,18.0,62.06896551724138,0.5529411764705883,0.2925251149327431,0.008002724331687383,0.07086468676491661,-107
1313883,5873,3877,1718.0,85,3.330640277951081,first_click_proxy,7,68.0,29.0,401,39.0,134.48275862068965,0.8,0.2925251149327431,0.01157840967137749,0.0489800040875159,-88
1313883,5873,3877,1718.0,85,3.330640277951081,first_click_proxy,14,78.0,29.0,411,49.0,168.9655172413793,0.9176470588235294,0.2925251149327431,0.013281116975991826,0.04270051638398822,-78
1313883,5873,3877,1718.0,85,3.330640277951081,first_click_proxy,30,85.0,29.0,439,56.0,193.10344827586206,1.0,0.2925251149327431,0.014473012089221863,0.039184003270012716,-50
1313883,5873,3877,1718.0,85,3.330640277951081,last_click_proxy,1,47.0,29.0,382,18.0,62.06896551724138,0.5529411764705883,0.2925251149327431,0.008002724331687383,0.07086468676491661,-107
1313883,5873,3877,1718.0,85,3.330640277951081,last_click_proxy,7,68.0,29.0,401,39.0,134.48275862068965,0.8,0.2925251149327431,0.01157840967137749,0.0489800040875159,-88
1313883,5873,3877,1718.0,85,3.330640277951081,last_click_proxy,14,78.0,29.0,411,49.0,168.9655172413793,0.9176470588235294,0.2925251149327431,0.013281116975991826,0.04270051638398822,-78
1313883,5873,3877,1718.0,85,3.330640277951081,last_click_proxy,30,85.0,29.0,439,56.0,193.10344827586206,1.0,0.2925251149327431,0.014473012089221863,0.039184003270012716,-50
1313883,5873,3877,1718.0,85,3.330640277951081,linear_proxy,1,47.0,29.0,382,18.0,62.06896551724138,0.5529411764705883,0.2925251149327431,0.008002724331687383,0.07086468676491661,-107
1313883,5873,3877,1718.0,85,3.330640277951081,linear_proxy,7,67.99999999999999,29.0,401,38.999999999999986,134.4827586206896,0.7999999999999998,0.2925251149327431,0.011578409671377488,0.04898000408751591,-88
1313883,5873,3877,1718.0,85,3.330640277951081,linear_proxy,14,78.0,29.0,411,49.0,168.9655172413793,0.9176470588235294,0.2925251149327431,0.013281116975991826,0.04270051638398822,-78
1313883,5873,3877,1718.0,85,3.330640277951081,linear_proxy,30,84.99999999999999,29.0,439,55.999999999999986,193.103448275862,0.9999999999999998,0.2925251149327431,0.014473012089221861,0.03918400327001272,-50
1313883,5873,3877,1718.0,85,3.330640277951081,publisher,1,29.0,29.0,489,0.0,0.0,0.3411764705882353,0.2925251149327431,0.0049378511833815765,0.11484966475693383,0
1313883,5873,3877,1718.0,85,3.330640277951081,publisher,7,29.0,29.0,489,0.0,0.0,0.3411764705882353,0.2925251149327431,0.0049378511833815765,0.11484966475693383,0
1313883,5873,3877,1718.0,85,3.330640277951081,publisher,14,29.0,29.0,489,0.0,0.0,0.3411764705882353,0.2925251149327431,0.0049378511833815765,0.11484966475693383,0
1313883,5873,3877,1718.0,85,3.330640277951081,publisher,30,29.0,29.0,489,0.0,0.0,0.3411764705882353,0.2925251149327431,0.0049378511833815765,0.11484966475693383,0
1341195,13543,9563,4429.0,121,1.0556225096855871,first_click_proxy,1,78.0,74.0,289,4.0,5.405405405405405,0.6446280991735537,0.32703241526988114,0.0057594329173742895,0.01353362191904599,-15
1341195,13543,9563,4429.0,121,1.0556225096855871,first_click_proxy,7,95.0,74.0,327,21.0,28.37837837837838,0.7851239669421488,0.32703241526988114,0.00701469393782766,0.011111815891427233,23
1341195,13543,9563,4429.0,121,1.0556225096855871,first_click_proxy,14,107.0,74.0,335,33.0,44.5945945945946,0.8842975206611571,0.32703241526988114,0.007900760540500628,0.009865630931641,31
1341195,13543,9563,4429.0,121,1.0556225096855871,first_click_proxy,30,121.0,74.0,349,47.0,63.513513513513516,1.0,0.32703241526988114,0.008934504910285756,0.008724152972608158,45
1341195,13543,9563,4429.0,121,1.0556225096855871,last_click_proxy,1,78.0,74.0,289,4.0,5.405405405405405,0.6446280991735537,0.32703241526988114,0.0057594329173742895,0.01353362191904599,-15
1341195,13543,9563,4429.0,121,1.0556225096855871,last_click_proxy,7,95.0,74.0,327,21.0,28.37837837837838,0.7851239669421488,0.32703241526988114,0.00701469393782766,0.011111815891427233,23
1341195,13543,9563,4429.0,121,1.0556225096855871,last_click_proxy,14,107.0,74.0,335,33.0,44.5945945945946,0.8842975206611571,0.32703241526988114,0.007900760540500628,0.009865630931641,31
1341195,13543,9563,4429.0,121,1.0556225096855871,last_click_proxy,30,121.0,74.0,349,47.0,63.513513513513516,1.0,0.32703241526988114,0.008934504910285756,0.008724152972608158,45
1341195,13543,9563,4429.0,121,1.0556225096855871,linear_proxy,1,78.0,74.0,289,4.0,5.405405405405405,0.6446280991735537,0.32703241526988114,0.0057594329173742895,0.01353362191904599,-15
1341195,13543,9563,4429.0,121,1.0556225096855871,linear_proxy,7,94.99999999999999,74.0,327,20.999999999999986,28.37837837837836,0.7851239669421486,0.32703241526988114,0.007014693937827659,0.011111815891427235,23
1341195,13543,9563,4429.0,121,1.0556225096855871,linear_proxy,14,106.99999999999997,74.0,335,32.99999999999997,44.59459459459456,0.8842975206611567,0.32703241526988114,0.007900760540500625,0.009865630931641004,31
1341195,13543,9563,4429.0,121,1.0556225096855871,linear_proxy,30,120.99999999999999,74.0,349,46.999999999999986,63.51351351351349,0.9999999999999999,0.32703241526988114,0.008934504910285756,0.00872415297260816,45
1341195,13543,9563,4429.0,121,1.0556225096855871,publisher,1,74.0,74.0,304,0.0,0.0,0.6115702479338843,0.32703241526988114,0.005464077383149967,0.014265169049805232,0
1341195,13543,9563,4429.0,121,1.0556225096855871,publisher,7,74.0,74.0,304,0.0,0.0,0.6115702479338843,0.32703241526988114,0.005464077383149967,0.014265169049805232,0
1341195,13543,9563,4429.0,121,1.0556225096855871,publisher,14,74.0,74.0,304,0.0,0.0,0.6115702479338843,0.32703241526988114,0.005464077383149967,0.014265169049805232,0
1341195,13543,9563,4429.0,121,1.0556225096855871,publisher,30,74.0,74.0,304,0.0,0.0,0.6115702479338843,0.32703241526988114,0.005464077383149967,0.014265169049805232,0
1341198,2841,1828,862.0,107,0.7362567556298932,first_click_proxy,1,58.0,79.0,337,-21.0,-26.582278481012658,0.5420560747663551,0.3034142907426962,0.020415346708905314,0.012694081993618848,43
1341198,2841,1828,862.0,107,0.7362567556298932,first_click_proxy,7,76.0,79.0,370,-3.0,-3.7974683544303796,0.7102803738317757,0.3034142907426962,0.026751143963393172,0.009687588889867016,76
1341198,2841,1828,862.0,107,0.7362567556298932,first_click_proxy,14,91.0,79.0,367,12.0,15.189873417721518,0.8504672897196262,0.3034142907426962,0.03203097500879972,0.008090733578350474,73
1341198,2841,1828,862.0,107,0.7362567556298932,first_click_proxy,30,107.0,79.0,375,28.0,35.44303797468354,1.0,0.3034142907426962,0.0376627947905667,0.0068809042582233014,81
1341198,2841,1828,862.0,107,0.7362567556298932,last_click_proxy,1,58.0,79.0,337,-21.0,-26.582278481012658,0.5420560747663551,0.3034142907426962,0.020415346708905314,0.012694081993618848,43
1341198,2841,1828,862.0,107,0.7362567556298932,last_click_proxy,7,76.0,79.0,370,-3.0,-3.7974683544303796,0.7102803738317757,0.3034142907426962,0.026751143963393172,0.009687588889867016,76
1341198,2841,1828,862.0,107,0.7362567556298932,last_click_proxy,14,91.0,79.0,367,12.0,15.189873417721518,0.8504672897196262,0.3034142907426962,0.03203097500879972,0.008090733578350474,73
1341198,2841,1828,862.0,107,0.7362567556298932,last_click_proxy,30,107.0,79.0,375,28.0,35.44303797468354,1.0,0.3034142907426962,0.0376627947905667,0.0068809042582233014,81
1341198,2841,1828,862.0,107,0.7362567556298932,linear_proxy,1,58.0,79.0,337,-21.0,-26.582278481012658,0.5420560747663551,0.3034142907426962,0.020415346708905314,0.012694081993618848,43
1341198,2841,1828,862.0,107,0.7362567556298932,linear_proxy,7,76.0,79.0,370,-3.0,-3.7974683544303796,0.7102803738317757,0.3034142907426962,0.026751143963393172,0.009687588889867016,76
1341198,2841,1828,862.0,107,0.7362567556298932,linear_proxy,14,91.00000000000003,79.0,367,12.000000000000028,15.189873417721554,0.8504672897196265,0.3034142907426962,0.03203097500879973,0.008090733578350473,73
1341198,2841,1828,862.0,107,0.7362567556298932,linear_proxy,30,107.00000000000001,79.0,375,28.000000000000014,35.44303797468356,1.0000000000000002,0.3034142907426962,0.03766279479056671,0.006880904258223301,81
1341198,2841,1828,862.0,107,0.7362567556298932,publisher,1,79.0,79.0,294,0.0,0.0,0.7383177570093458,0.3034142907426962,0.027807110172474482,0.009319705767467002,0
1341198,2841,1828,862.0,107,0.7362567556298932,publisher,7,79.0,79.0,294,0.0,0.0,0.7383177570093458,0.3034142907426962,0.027807110172474482,0.009319705767467002,0
1341198,2841,1828,862.0,107,0.7362567556298932,publisher,14,79.0,79.0,294,0.0,0.0,0.7383177570093458,0.3034142907426962,0.027807110172474482,0.009319705767467002,0
1341198,2841,1828,862.0,107,0.7362567556298932,publisher,30,79.0,79.0,294,0.0,0.0,0.7383177570093458,0.3034142907426962,0.027807110172474482,0.009319705767467002,0
1415896,11965,6523,4641.0,252,4.623120446665935,first_click_proxy,1,94.0,103.0,261,-9.0,-8.737864077669903,0.373015873015873,0.38788132051817803,0.007856247388215628,0.04918213241133973,8
1415896,11965,6523,4641.0,252,4.623120446665935,first_click_proxy,7,138.0,103.0,272,35.0,33.980582524271846,0.5476190476190477,0.38788132051817803,0.01153363978269954,0.03350087280192706,19
1415896,11965,6523,4641.0,252,4.623120446665935,first_click_proxy,14,174.0,103.0,258,71.0,68.93203883495146,0.6904761904761905,0.38788132051817803,0.014542415378186378,0.026569657739459393,5
1415896,11965,6523,4641.0,252,4.623120446665935,first_click_proxy,30,252.0,103.0,236,149.0,144.6601941747573,1.0,0.38788132051817803,0.021061429168407857,0.018345716058198153,-17
1415896,11965,6523,4641.0,252,4.623120446665935,last_click_proxy,1,94.0,103.0,261,-9.0,-8.737864077669903,0.373015873015873,0.38788132051817803,0.007856247388215628,0.04918213241133973,8
1415896,11965,6523,4641.0,252,4.623120446665935,last_click_proxy,7,138.0,103.0,272,35.0,33.980582524271846,0.5476190476190477,0.38788132051817803,0.01153363978269954,0.03350087280192706,19
1415896,11965,6523,4641.0,252,4.623120446665935,last_click_proxy,14,174.0,103.0,258,71.0,68.93203883495146,0.6904761904761905,0.38788132051817803,0.014542415378186378,0.026569657739459393,5
1415896,11965,6523,4641.0,252,4.623120446665935,last_click_proxy,30,252.0,103.0,236,149.0,144.6601941747573,1.0,0.38788132051817803,0.021061429168407857,0.018345716058198153,-17
1415896,11965,6523,4641.0,252,4.623120446665935,linear_proxy,1,94.00000000000001,103.0,261,-8.999999999999986,-8.73786407766989,0.3730158730158731,0.38788132051817803,0.00785624738821563,0.04918213241133972,8
1415896,11965,6523,4641.0,252,4.623120446665935,linear_proxy,7,138.00000000000003,103.0,272,35.00000000000003,33.980582524271874,0.5476190476190478,0.38788132051817803,0.011533639782699542,0.033500872801927054,19
1415896,11965,6523,4641.0,252,4.623120446665935,linear_proxy,14,173.99999999999997,103.0,258,70.99999999999997,68.93203883495143,0.6904761904761904,0.38788132051817803,0.014542415378186374,0.0265696577394594,5
1415896,11965,6523,4641.0,252,4.623120446665935,linear_proxy,30,252.00000000000006,103.0,236,149.00000000000006,144.66019417475732,1.0000000000000002,0.38788132051817803,0.02106142916840786,0.01834571605819815,-17
