campaign_id,relative_day,impressions,unique_users,clicks,ctr,linked_conversions,linked_user_conversion_rate,transformed_media_cost
4626334,17,119,96,47.0,0.3949579831932773,3,0.03125,0.023889246103926193
4626334,18,152,120,64.0,0.42105263157894735,4,0.03333333333333333,0.03991318456943422
4626334,19,229,169,73.0,0.31877729257641924,3,0.01775147928994083,0.05086224213601175
4626334,20,199,168,75.0,0.3768844221105528,3,0.017857142857142856,0.044213106307469136
4626334,21,217,165,80.0,0.3686635944700461,2,0.012121212121212121,0.064139322185953
4626334,22,224,184,74.0,0.33035714285714285,3,0.016304347826086956,0.04591528393864665
4626334,23,185,138,67.0,0.3621621621621622,3,0.021739130434782608,0.03723253176961744
4626334,24,135,114,40.0,0.2962962962962963,3,0.02631578947368421,0.017305587422185693
4626334,25,197,162,69.0,0.350253807106599,3,0.018518518518518517,0.037593315934139865
4626334,26,206,163,68.0,0.3300970873786408,2,0.012269938650306749,0.031445335152665684
4626334,27,216,176,60.0,0.2777777777777778,0,0.0,0.03677700481813332
4626334,28,142,120,43.0,0.3028169014084507,0,0.0,0.017163374038873493
4626334,29,174,145,57.0,0.3275862068965517,1,0.006896551724137931,0.031268667683878086
4626334,30,158,127,46.0,0.2911392405063291,1,0.007874015748031496,0.036732169395153724
4676898,0,204,142,64.0,0.3137254901960784,9,0.06338028169014084,0.07615970090162053
4676898,1,167,126,52.0,0.31137724550898205,5,0.03968253968253968,0.07904154366416129
4676898,2,131,102,38.0,0.2900763358778626,5,0.049019607843137254,0.05093089878200013
4676898,3,88,72,31.0,0.3522727272727273,4,0.05555555555555555,0.0190386968024274
4676898,4,147,106,38.0,0.2585034013605442,7,0.0660377358490566,0.024629612006386893
4676898,5,213,155,58.0,0.27230046948356806,10,0.06451612903225806,0.04052435924542851
4676898,6,199,139,58.0,0.2914572864321608,3,0.02158273381294964,0.04678439379541334
4676898,7,197,139,60.0,0.30456852791878175,4,0.02877697841726619,0.04946160847811993
4676898,8,224,174,59.0,0.26339285714285715,4,0.022988505747126436,0.0425390302546375
4676898,9,217,157,59.0,0.271889400921659,6,0.03821656050955414,0.03321042700917348
4676898,10,166,117,56.0,0.3373493975903614,5,0.042735042735042736,0.021834911649394186
4676898,11,166,122,52.0,0.3132530120481928,7,0.05737704918032787,0.09088554173208956
4676898,12,241,155,83.0,0.34439834024896265,8,0.05161290322580645,0.07983460900315356
4676898,13,164,119,64.0,0.3902439024390244,10,0.08403361344537816,0.040121862742135195
4676898,14,183,128,62.0,0.33879781420765026,10,0.078125,0.0646151080756842
4676898,15,171,130,62.0,0.36257309941520466,10,0.06923076923076923,0.05007691818490381
4676898,16,177,126,65.0,0.3672316384180791,8,0.06349206349206349,0.06913943704838652
4676898,17,107,75,49.0,0.45794392523364486,4,0.05333333333333334,0.045290721203522705
4676898,18,163,130,54.0,0.3312883435582822,7,0.05384615384615385,0.03815618771248704
4676898,19,182,130,63.0,0.34615384615384615,7,0.05384615384615385,0.06880438348252398
4676898,20,241,169,70.0,0.29045643153526973,5,0.029585798816568046,0.07455372209736993
4676898,21,278,212,74.0,0.26618705035971224,12,0.05660377358490566,0.0810181218597633
4676898,22,254,183,76.0,0.2992125984251969,5,0.02185792349726776,0.08665604130730528
4676898,23,213,158,74.0,0.3474178403755869,2,0.012658227848101266,0.07602946995939171
4676898,24,184,140,52.0,0.2826086956521739,5,0.03571428571428571,0.03206991571680641
4676898,25,196,151,73.0,0.37244897959183676,6,0.039735099337748346,0.041390848765922694
4676898,26,283,211,87.0,0.30742049469964666,6,0.02843601895734597,0.07304563052502515
4676898,27,229,176,64.0,0.2794759825327511,7,0.03409090909090909,0.07346728612959816
4676898,28,200,148,50.0,0.25,4,0.02702702702702703,0.06612898313288937
4676898,29,204,135,70.0,0.3431372549019608,6,0.044444444444444446,0.0760134776664375
4676898,30,184,137,55.0,0.29891304347826086,5,0.0364963503649635,0.0482065433135716
4800911,1,5,5,2.0,0.4,0,0.0,0.0002797536219040001
4800911,2,6,5,2.0,0.3333333333333333,0,0.0,0.0001187282915089
4800911,3,50,46,22.0,0.44,3,0.06521739130434782,0.004295289827159699
4800911,4,270,249,120.0,0.4444444444444444,10,0.040160642570281124,0.020649770032316675
4800911,5,592,546,256.0,0.43243243243243246,12,0.02197802197802198,0.05310944330156469
4800911,6,618,559,243.0,0.3932038834951456,5,0.008944543828264758,0.06627637779387079
4800911,7,619,568,236.0,0.38126009693053314,7,0.01232394366197183,0.06160145611821614
4800911,8,909,805,374.0,0.41144114411441146,9,0.011180124223602485,0.0968597822381868
4800911,9,652,583,273.0,0.4187116564417178,11,0.018867924528301886,0.08086899893052803
4800911,10,650,577,286.0,0.44,13,0.022530329289428077,0.0665223015828416
4800911,11,770,667,336.0,0.43636363636363634,14,0.020989505247376312,0.10089567770985262
4800911,12,844,754,384.0,0.4549763033175355,15,0.01989389920424403,0.1071006553933477
4800911,13,582,537,259.0,0.44501718213058417,14,0.0260707635009311,0.07662999401477026
4800911,14,754,669,338.0,0.4482758620689655,18,0.026905829596412557,0.09341482904526634
4800911,15,729,639,310.0,0.4252400548696845,8,0.012519561815336464,0.08298176618044645
4800911,16,691,610,303.0,0.4384949348769899,5,0.00819672131147541,0.08403461934972746
4800911,17,644,579,279.0,0.4332298136645963,15,0.025906735751295335,0.0743783962657343
4800911,18,831,740,362.0,0.43561973525872444,11,0.013513513513513514,0.10492287064113016
4800911,19,882,783,392.0,0.4444444444444444,12,0.01532567049808429,0.1164345925014953
4800911,20,696,621,292.0,0.41954022988505746,9,0.014492753623188406,0.09170771060373169
4800911,21,735,646,314.0,0.4272108843537415,12,0.018575851393188854,0.10038005293675707
4800911,22,664,598,299.0,0.4503012048192771,10,0.016722408026755852,0.08521335470829813
4800911,23,648,579,257.0,0.3966049382716049,4,0.0069084628670120895,0.07721044767412821
4800911,24,537,478,238.0,0.44320297951582865,7,0.014644351464435146,0.06072200448882536
4800911,25,796,678,331.0,0.4158291457286432,10,0.014749262536873156,0.1018656691067621
4800911,26,815,727,311.0,0.3815950920245399,8,0.011004126547455296,0.09567099756515854
4800911,27,632,552,279.0,0.44145569620253167,6,0.010869565217391304,0.08223231719912194
4800911,28,544,481,247.0,0.4540441176470588,5,0.010395010395010396,0.07968633207460885
4800911,29,541,490,238.0,0.4399260628465804,9,0.018367346938775512,0.06746694778554656
4800911,30,627,547,259.0,0.4130781499202552,9,0.016453382084095063,0.08612179658011744
4804073,0,85,76,37.0,0.43529411764705883,3,0.039473684210526314,0.018064580835368094
4804073,1,175,130,71.0,0.4057142857142857,5,0.038461538461538464,0.03974525541485791
4804073,2,91,74,26.0,0.2857142857142857,4,0.05405405405405406,0.020637604637156692
4804073,3,72,62,29.0,0.4027777777777778,4,0.06451612903225806,0.013242477478994399
4804073,4,113,93,36.0,0.3185840707964602,4,0.043010752688172046,0.02118438355779219
4804073,5,73,63,29.0,0.3972602739726027,4,0.06349206349206349,0.016188936790078105
4804073,6,74,63,28.0,0.3783783783783784,6,0.09523809523809523,0.01822585786031421
4804073,7,86,75,27.0,0.313953488372093,4,0.05333333333333334,0.012757200856484994
4804073,8,133,113,37.0,0.2781954887218045,4,0.035398230088495575,0.02289810078004078
4804073,9,126,112,42.0,0.3333333333333333,4,0.03571428571428571,0.021165702485505186
4804073,10,112,98,31.0,0.2767857142857143,2,0.02040816326530612,0.024990151543349194
4804073,11,86,82,22.0,0.2558139534883721,4,0.04878048780487805,0.011444917746603887
4804073,12,46,41,25.0,0.5434782608695652,6,0.14634146341463414,0.008665769897313097
4804073,13,111,99,42.0,0.3783783783783784,4,0.04040404040404041,0.02190210066072219
4804073,14,88,80,35.0,0.3977272727272727,3,0.0375,0.015433174601785296
4804073,15,126,117,47.0,0.373015873015873,5,0.042735042735042736,0.025850987055038292
4804073,16,29,24,13.0,0.4482758620689655,1,0.041666666666666664,0.011697445264901199
4804073,17,49,42,15.0,0.30612244897959184,2,0.047619047619047616,0.014041594446103796
4804073,18,69,58,28.0,0.4057971014492754,5,0.08620689655172414,0.01972781733073189
4804073,19,68,59,30.0,0.4411764705882353,3,0.05084745762711865,0.025727155324473488
4804073,20,43,38,16.0,0.37209302325581395,1,0.02631578947368421,0.008461940802593899
4804073,21,221,193,90.0,0.4072398190045249,15,0.07772020725388601,0.06441437768369862
4804073,22,134,116,53.0,0.39552238805970147,3,0.02586206896551724,0.03895088557774375
4804073,23,293,235,98.0,0.33447098976109213,8,0.03404255319148936,0.11746363315223238
4804073,24,143,126,64.0,0.44755244755244755,9,0.07142857142857142,0.058834755058889444
4804073,25,197,173,77.0,0.39086294416243655,8,0.046242774566473986,0.05401807689632942
4804073,26,200,167,59.0,0.295,4,0.023952095808383235,0.05918332422982174
4804073,27,245,206,110.0,0.4489795918367347,12,0.05825242718446602,0.11087012645059899
4804073,28,250,209,106.0,0.424,13,0.06220095693779904,0.08031761146448292
4804073,29,186,160,56.0,0.3010752688172043,6,0.0375,0.054923756256366474
4804073,30,250,216,91.0,0.364,4,0.018518518518518517,0.059530627052520754
4814007,0,1118,947,383.0,0.3425760286225403,6,0.006335797254487857,0.099286959782727
4814007,1,1255,1046,463.0,0.36892430278884464,4,0.0038240917782026767,0.14485707213032215
4814007,2,1230,1057,451.0,0.36666666666666664,6,0.005676442762535478,0.16435016261763158
4814007,5,1220,1041,460.0,0.3770491803278688,6,0.005763688760806916,0.1457614519320051
4814007,6,1801,1534,585.0,0.32481954469739033,3,0.001955671447196871,0.23725093522721208
4814007,7,1661,1398,580.0,0.34918723660445516,5,0.00357653791130186,0.21423360445428413
4814007,8,2323,1962,796.0,0.3426603529918209,7,0.003567787971457696,0.30273527177479354
4814007,9,1660,1402,593.0,0.3572289156626506,6,0.0042796005706134095,0.21737989957861048
4814007,10,1544,1264,547.0,0.3542746113989637,5,0.003955696202531646,0.1956587764014171
4814007,11,1960,1623,685.0,0.3494897959183674,8,0.004929143561306223,0.2646766241300508
4814007,12,2109,1719,741.0,0.35135135135135137,5,0.0029086678301337987,0.28559911113656006
4814007,13,2062,1673,682.0,0.33074684772065954,4,0.002390914524805738,0.28389871492318436
4814007,14,1816,1547,617.0,0.3397577092511013,4,0.002585649644473174,0.22762939863654133
4814007,15,1621,1338,596.0,0.3676742751388032,9,0.006726457399103139,0.23255157911891716
4814007,16,1389,1171,472.0,0.33981281497480204,4,0.0034158838599487617,0.23757698569619837
4814007,17,1491,1241,477.0,0.3199195171026157,5,0.0040290088638195,0.2146350033992892
4814007,18,2083,1684,819.0,0.3931829092654825,5,0.0029691211401425177,0.3978836789270672
4814007,19,1895,1576,702.0,0.3704485488126649,4,0.0025380710659898475,0.33438677073343587
4814007,20,1799,1499,640.0,0.3557531962201223,8,0.00533689126084056,0.2874820908732932
4814007,21,1736,1437,593.0,0.3415898617511521,5,0.003479471120389701,0.28324176906424275
4814007,22,1727,1411,616.0,0.35668789808917195,7,0.004961020552799433,0.2680452135556738
4814007,23,1479,1232,507.0,0.34279918864097364,6,0.00487012987012987,0.24991740296957893
4814007,24,1461,1220,481.0,0.32922655715263516,8,0.006557377049180328,0.21190288642531455
4814007,25,1680,1414,558.0,0.33214285714285713,3,0.0021216407355021216,0.25996520544557244
4814007,26,2037,1679,732.0,0.3593519882179676,8,0.004764740917212627,0.3058490452929879
4814007,27,1459,1249,497.0,0.3406442769019877,2,0.0016012810248198558,0.21132642257579953
4814007,28,1360,1114,527.0,0.3875,8,0.00718132854578097,0.28232751231852504
4814007,29,1538,1296,567.0,0.36866059817945385,6,0.0038580246913580245,0.26761761463334294
4814007,30,1540,1282,609.0,0.39545454545454545,2,0.0015600624024961,0.25102181918825206
4828346,0,1962,1684,508.0,0.25891946992864423,39,0.02315914489311164,0.5387185192047463
4828346,1,1971,1722,508.0,0.25773718924403854,28,0.016260162601626018,0.6011098161477254
4828346,2,1898,1628,533.0,0.2808219178082192,31,0.018427518427518427,0.5244904729016617
4828346,3,1783,1532,496.0,0.2781828379136287,22,0.014360313315926894,0.49024448371734064
4828346,4,2493,2133,673.0,0.2699558764540714,30,0.014064697609001406,0.6754560583185071
4828346,5,2617,2219,685.0,0.26175009552923195,35,0.015322217214961695,0.740048317059267
4828346,6,2132,1840,532.0,0.24953095684803,36,0.01956521739130435,0.5956769883196434
4828346,7,2077,1756,574.0,0.27636013480982186,35,0.019931662870159454,0.6490845677848703
4828346,8,1371,1226,257.0,0.187454412837345,10,0.008156606851549755,0.2952460342022421
4828346,9,476,426,110.0,0.23109243697478993,12,0.028169014084507043,0.08990042509785302
4828346,10,261,224,70.0,0.2681992337164751,8,0.03571428571428571,0.048959911267376796
4828346,11,251,216,90.0,0.35856573705179284,7,0.032407407407407406,0.05154883480428327
4828346,12,356,317,98.0,0.2752808988764045,13,0.04100946372239748,0.07837242114956901
4828346,13,558,503,147.0,0.26344086021505375,12,0.02385685884691849,0.11933077778339898
4828346,14,572,503,177.0,0.3094405594405594,10,0.019880715705765408,0.13582434165166557
4828346,15,617,563,161.0,0.26094003241491087,6,0.010657193605683837,0.14740754374459858
4828346,16,688,607,194.0,0.2819767441860465,8,0.013179571663920923,0.18572721037038556
4828346,17,731,645,195.0,0.2667578659370725,12,0.018604651162790697,0.15284035247463315
4828346,18,1068,913,287.0,0.2687265917602996,13,0.014238773274917854,0.23657904476080574
4828346,19,1131,994,286.0,0.25287356321839083,20,0.02012072434607646,0.2524305815492141
4828346,20,1160,1023,279.0,0.24051724137931035,21,0.020527859237536656,0.27469373821358833
4828346,21,1247,1088,300.0,0.24057738572574178,17,0.015625,0.28325908695367485
4828346,22,1114,977,326.0,0.2926391382405745,20,0.02047082906857728,0.2528911766586202
4828346,23,1011,853,289.0,0.2858555885262117,16,0.01875732708089097,0.22080998337944122
4828346,24,1083,949,265.0,0.24469067405355494,13,0.0136986301369863,0.2081744609434915
4828346,25,1333,1183,316.0,0.23705926481620404,21,0.01775147928994083,0.24102364443404278
4828346,26,1352,1219,318.0,0.23520710059171598,15,0.012305168170631665,0.29831909120708616
4828346,27,1169,1060,263.0,0.2249786142001711,17,0.016037735849056604,0.19826749905141763
4828346,28,934,843,229.0,0.24518201284796573,8,0.009489916963226572,0.1866113510941779
4828346,29,998,853,294.0,0.29458917835671344,15,0.017584994138335287,0.28829709072040666
4828346,30,902,775,252.0,0.2793791574279379,10,0.012903225806451613,0.21278450352823194
4828354,0,311,248,104.0,0.33440514469453375,6,0.024193548387096774,0.07588824883396883
4828354,1,227,186,70.0,0.30837004405286345,6,0.03225806451612903,0.0654331032392963
4828354,2,258,208,67.0,0.2596899224806202,4,0.019230769230769232,0.05873227116523539
4828354,3,279,227,87.0,0.3118279569892473,5,0.022026431718061675,0.0784127234478872
4828354,4,314,244,100.0,0.3184713375796178,5,0.020491803278688523,0.09458797305243288
4828354,5,262,213,94.0,0.35877862595419846,8,0.03755868544600939,0.07156904993445469
4828354,6,190,156,66.0,0.3473684210526316,3,0.019230769230769232,0.0493908620043772
4828354,7,240,187,61.0,0.25416666666666665,4,0.0213903743315508,0.0522085208787319
4828354,8,257,220,86.0,0.3346303501945525,8,0.03636363636363636,0.06641029791041633
4828354,9,253,194,98.0,0.38735177865612647,3,0.015463917525773196,0.061240990198723394
4828354,10,244,197,79.0,0.3237704918032787,7,0.03553299492385787,0.06887009331627661
4828354,11,368,286,134.0,0.3641304347826087,11,0.038461538461538464,0.12196263903391744
4828354,12,226,169,68.0,0.3008849557522124,4,0.023668639053254437,0.06859013285300898
4828354,13,231,172,90.0,0.38961038961038963,3,0.01744186046511628,0.06642795154785507
4828354,14,293,224,96.0,0.32764505119453924,4,0.017857142857142856,0.07577102056477372
4828354,15,214,179,58.0,0.27102803738317754,3,0.01675977653631285,0.048708942911583196
4828354,16,274,217,97.0,0.354014598540146,5,0.02304147465437788,0.10395442768081639
4828354,17,271,217,102.0,0.3763837638376384,7,0.03225806451612903,0.0728899672505907
4828354,18,246,191,92.0,0.37398373983739835,4,0.020942408376963352,0.07612844830723751
4828354,19,207,168,64.0,0.30917874396135264,2,0.011904761904761904,0.07284929718099561
4828354,20,215,174,73.0,0.3395348837209302,2,0.011494252873563218,0.05818026216626984
4828354,21,248,203,92.0,0.3709677419354839,4,0.019704433497536946,0.07786181344462001
4828354,22,274,221,89.0,0.3248175182481752,7,0.03167420814479638,0.08545387186224329
4828354,23,225,174,69.0,0.30666666666666664,4,0.022988505747126436,0.1055703690299003
4828354,24,211,182,71.0,0.33649289099526064,4,0.02197802197802198,0.07140552758985393
4828354,25,219,183,78.0,0.3561643835616438,8,0.04371584699453552,0.07073707319079396
4828354,26,266,219,88.0,0.3308270676691729,5,0.0228310502283105,0.07131906987133736
4828354,27,209,178,64.0,0.3062200956937799,5,0.028089887640449437,0.07854908022225322
4828354,28,187,162,56.0,0.2994652406417112,3,0.018518518518518517,0.04860972344444964
4828354,29,200,159,61.0,0.305,3,0.018867924528301886,0.06567177547254371
4828354,30,237,207,75.0,0.31645569620253167,4,0.01932367149758454,0.07971603357854797
4869922,0,1845,1120,856.0,0.46395663956639566,54,0.048214285714285716,1.0721355081996566
4869922,1,1527,928,684.0,0.44793713163064836,50,0.04849137931034483,0.7265079255869624
4869922,2,1614,978,749.0,0.46406443618339527,54,0.04805725971370143,0.8129476568001411
4869922,3,1668,1005,779.0,0.4670263788968825,50,0.04875621890547264,0.9204461795502465
4869922,4,1689,1034,832.0,0.492599171107164,44,0.0425531914893617,0.9222136537808076
4869922,5,1609,949,790.0,0.49098819142324424,51,0.051633298208640675,1.0543976752034494
4869922,6,1550,960,711.0,0.4587096774193548,55,0.05,0.8232500861672198
4869922,7,1438,947,671.0,0.4666203059805285,44,0.044350580781414996,0.6451509508746843
4869922,8,1620,967,802.0,0.49506172839506174,60,0.057911065149948295,0.922199288324463
4869922,9,1472,984,654.0,0.44429347826086957,66,0.06300813008130081,0.64112766093005
4869922,10,1548,953,725.0,0.46834625322997414,49,0.048268625393494226,0.7542027241342506
4869922,11,1631,1032,770.0,0.4721030042918455,45,0.03972868217054264,0.9847059602235763
4869922,12,1492,930,703.0,0.47117962466487934,46,0.04838709677419355,0.7610537913256985
4869922,13,1757,1093,824.0,0.46898121798520204,54,0.04757548032936871,1.1299963748516462
4869922,14,1701,1114,813.0,0.47795414462081126,55,0.04937163375224417,0.8924346929231817
4869922,15,1639,1063,709.0,0.4325808419768151,55,0.047036688617121354,0.8975971350208267
4869922,16,1512,968,704.0,0.4656084656084656,60,0.058884297520661155,0.8236087384113094
4869922,17,1629,951,818.0,0.5021485573971762,61,0.058885383806519455,0.9273911362468675
4869922,18,1627,932,828.0,0.5089121081745543,50,0.04935622317596566,0.883384007145065
4869922,19,1232,730,619.0,0.502435064935065,52,0.06438356164383562,0.5889585823499378
4869922,20,1537,894,801.0,0.5211450878334418,57,0.05592841163310962,0.8417771185317758
4869922,21,1397,838,700.0,0.5010737294201861,59,0.06443914081145585,0.7510285891614874
4869922,22,1427,848,707.0,0.4954449894884373,64,0.07311320754716981,0.9107623562179011
4869922,23,1461,892,735.0,0.5030800821355236,52,0.05044843049327354,0.8325908103639441
4869922,24,1555,871,801.0,0.5151125401929261,45,0.045924225028702644,1.1790365596800094
4869922,25,1418,829,727.0,0.5126939351198871,45,0.05307599517490953,0.8342636288821491
4869922,26,1279,771,642.0,0.5019546520719312,49,0.0609597924773022,0.7983063323602113
4869922,27,1494,898,725.0,0.48527443105756357,53,0.05790645879732739,0.9439083349290701
4869922,28,1460,870,748.0,0.5123287671232877,56,0.054022988505747126,1.0781537045794878
4869922,29,1644,977,785.0,0.4774939172749392,51,0.05015353121801433,1.1434321168670178
4869922,30,1613,1005,713.0,0.44203347799132053,51,0.04975124378109453,0.8906840781136646
4869923,0,600,390,279.0,0.465,12,0.03076923076923077,0.23241099017425085
4869923,1,460,301,226.0,0.49130434782608695,15,0.03986710963455149,0.2097362503272825
4869923,2,473,322,233.0,0.492600422832981,15,0.043478260869565216,0.19152824408545982
4869923,3,567,364,281.0,0.49559082892416223,20,0.0521978021978022,0.2094928218369907
4869923,4,553,365,284.0,0.5135623869801085,13,0.03561643835616438,0.23310184574647577
4869923,5,370,255,189.0,0.5108108108108108,8,0.03137254901960784,0.10483003314344279
4869923,6,551,325,290.0,0.5263157894736842,13,0.04,0.1884378257570611
4869923,7,480,354,221.0,0.46041666666666664,13,0.03672316384180791,0.17545532899921595
4869923,8,466,325,239.0,0.5128755364806867,12,0.036923076923076927,0.1397833761312365
4869923,9,495,332,227.0,0.4585858585858586,17,0.045180722891566265,0.2078837904720641
4869923,10,482,319,248.0,0.5145228215767634,15,0.0438871473354232,0.17350620713588513
4869923,11,548,343,286.0,0.5218978102189781,18,0.04956268221574344,0.24886571781561648
4869923,12,441,303,200.0,0.45351473922902497,13,0.039603960396039604,0.16255650390154233
4869923,13,507,350,239.0,0.4714003944773176,18,0.04857142857142857,0.17557449777379627
4869923,14,485,341,247.0,0.5092783505154639,15,0.04105571847507331,0.17747596748955696
4869923,15,522,350,287.0,0.5498084291187739,18,0.05142857142857143,0.1989779998729499
4869923,16,522,337,283.0,0.5421455938697318,17,0.050445103857566766,0.29512743114362505
4869923,17,489,323,255.0,0.5214723926380368,14,0.04024767801857585,0.25122295832508557
4869923,18,472,292,270.0,0.5720338983050848,11,0.03767123287671233,0.24486075113772618
4869923,19,358,237,203.0,0.5670391061452514,17,0.07172995780590717,0.13568465283770817
4869923,20,431,280,225.0,0.5220417633410673,13,0.04642857142857143,0.2174866988781472
4869923,21,377,244,207.0,0.5490716180371353,14,0.05737704918032787,0.13581014859251694
4869923,22,450,285,246.0,0.5466666666666666,14,0.0456140350877193,0.19962611431521962
4869923,23,543,336,287.0,0.5285451197053407,23,0.05654761904761905,0.23726348295155308
4869923,24,504,326,284.0,0.5634920634920635,16,0.04294478527607362,0.23242388650884327
4869923,25,513,326,281.0,0.5477582846003899,14,0.03680981595092025,0.2428049413288932
4869923,26,389,257,202.0,0.519280205655527,12,0.042801556420233464,0.1905242885239343
4869923,27,472,293,272.0,0.576271186440678,19,0.06143344709897611,0.24613904332758532
4869923,28,428,274,227.0,0.530373831775701,12,0.043795620437956206,0.290768463797046
4869923,29,566,342,301.0,0.5318021201413428,22,0.06432748538011696,0.334716562254739
4869923,30,519,309,303.0,0.5838150289017341,22,0.061488673139158574,0.31733828208021575
4913658,0,457,400,159.0,0.3479212253829322,24,0.0575,0.10896674314903629
4913658,1,372,333,139.0,0.3736559139784946,31,0.09309309309309309,0.12596700545113138
4913658,2,292,248,109.0,0.3732876712328767,19,0.07661290322580645,0.13506045640051204
4913658,3,567,487,242.0,0.42680776014109345,49,0.10061601642710473,0.11657214181965363
4913658,4,589,511,166.0,0.28183361629881154,26,0.04892367906066536,0.15416953361819205
4913658,5,594,519,192.0,0.32323232323232326,38,0.07129094412331406,0.09095716222383618
4913658,6,605,511,203.0,0.33553719008264465,40,0.07827788649706457,0.08437822599374548
4913658,7,487,416,171.0,0.351129363449692,45,0.10817307692307693,0.07797365941410153
4913658,8,385,343,116.0,0.3012987012987013,29,0.08454810495626822,0.06887522303523237
4913658,9,193,180,75.0,0.38860103626943004,18,0.1,0.029629752604199387
4913658,10,327,291,114.0,0.3486238532110092,26,0.08934707903780069,0.0459153269423614
4913658,11,281,250,100.0,0.35587188612099646,24,0.096,0.05170803013998644
4913658,12,240,220,78.0,0.325,17,0.07727272727272727,0.03229692952442389
4913658,13,366,297,123.0,0.3360655737704918,31,0.10101010101010101,0.06955331229080854
4913658,14,363,315,123.0,0.33884297520661155,30,0.09523809523809523,0.07443409225403111
4913658,15,407,342,142.0,0.3488943488943489,38,0.1111111111111111,0.07705686362874864
4913658,16,247,215,113.0,0.4574898785425101,29,0.13488372093023257,0.04905081587722222
4913658,17,397,344,143.0,0.3602015113350126,32,0.09011627906976744,0.07612585521880905
4913658,18,487,398,158.0,0.324435318275154,36,0.09045226130653267,0.08837163517985375
4913658,19,462,396,153.0,0.33116883116883117,33,0.08333333333333333,0.08612542398549702
4913658,20,436,373,135.0,0.30963302752293576,32,0.08579088471849866,0.06808122883696914
4913658,21,370,319,123.0,0.3324324324324324,37,0.11598746081504702,0.0713071188798581
4913658,22,376,309,147.0,0.39095744680851063,33,0.10679611650485436,0.07183966046026782
4913658,23,198,174,90.0,0.45454545454545453,19,0.10919540229885058,0.03329597614256333
4913658,24,434,354,140.0,0.3225806451612903,40,0.11299435028248588,0.07983126115829553
4913658,25,439,352,144.0,0.32801822323462415,30,0.08238636363636363,0.06704252042408691
4913658,26,291,244,102.0,0.35051546391752575,24,0.09836065573770492,0.047816836388389856
4913658,27,220,180,99.0,0.45,19,0.10555555555555556,0.034752941341814496
4913658,28,135,122,50.0,0.37037037037037035,12,0.09836065573770492,0.021491820579637385
4913658,29,130,115,64.0,0.49230769230769234,9,0.0782608695652174,0.022383293110198193
4913658,30,78,71,25.0,0.32051282051282054,4,0.056338028169014086,0.007970197433895794
5044698,0,2850,2494,985.0,0.3456140350877193,32,0.012830793905372895,0.36894892913305594
5044698,1,2399,2085,780.0,0.3251354731137974,26,0.012470023980815348,0.3600061738320502
5044698,2,3151,2788,1167.0,0.37035861631228184,22,0.007890961262553802,0.4523617047619499
5044698,3,3215,2837,1230.0,0.38258164852255055,35,0.012336975678533662,0.4132658095255173
5044698,4,3832,3363,1405.0,0.36664926931106473,30,0.008920606601248885,0.44231537055756126
5044698,5,3568,3185,1161.0,0.32539237668161436,32,0.010047095761381476,0.44789180178115034
5044698,6,3038,2779,993.0,0.3268597761685319,32,0.011155091759625764,0.34399597314854974
5044698,7,3962,3630,1337.0,0.3374558303886926,21,0.005785123966942148,0.46344966102957513
5044698,8,4154,3802,1458.0,0.35098700048146364,32,0.008416622830089426,0.5207985949328668
5044698,9,3428,3123,1123.0,0.3275962660443407,23,0.007364713416586615,0.47820527442236305
5044698,10,3435,3114,1271.0,0.3700145560407569,21,0.00674373795761079,0.4487201289727305
5044698,11,4728,4212,1896.0,0.4010152284263959,28,0.00641025641025641,0.6517800497114999
5044698,12,3847,3460,1349.0,0.35066285417208215,27,0.007803468208092485,0.5790724117169624
5044698,13,2824,2550,1014.0,0.3590651558073654,14,0.005490196078431373,0.45175674368926644
5044698,14,2458,2235,856.0,0.3482506102522376,18,0.008053691275167786,0.3694130222227617
5044698,15,2098,1932,715.0,0.3408007626310772,17,0.008799171842650104,0.2909708215773196
5044698,16,3119,2864,1032.0,0.3308752805386342,21,0.007332402234636872,0.5405968740051962
5044698,17,1516,1335,594.0,0.391820580474934,15,0.010486891385767791,0.22412853709213884
5044698,18,2422,2100,945.0,0.3901734104046243,27,0.012857142857142857,0.41237580245874805
5044698,19,3043,2679,1139.0,0.3743016759776536,28,0.010078387458006719,0.5053177962346647
5044698,20,3898,3535,1406.0,0.3606977937403797,24,0.006789250353606789,0.6011679942560838
5044698,21,5523,5003,1874.0,0.3393083469129097,25,0.004997001798920648,0.8127673863049726
5044698,22,2254,1933,844.0,0.3744454303460515,24,0.012415933781686497,0.3524434344737831
5044698,23,3480,3058,1342.0,0.385632183908046,33,0.01079136690647482,0.5431451690780099
5044698,24,2253,2014,975.0,0.43275632490013316,16,0.007944389275074478,0.2984749031309175
5044698,25,2711,2376,1178.0,0.4345260051641461,25,0.010521885521885523,0.4019568495547136
5044698,26,2959,2568,1060.0,0.3582291314633322,39,0.015186915887850467,0.4725272984451338
5044698,27,3179,2843,1078.0,0.3391003460207612,23,0.00809004572634541,0.44385482022110834
5044698,28,3347,3014,1041.0,0.31102479832685986,19,0.005972130059721301,0.44123199867809715
5044698,29,2968,2613,1025.0,0.34535040431266845,27,0.010332950631458095,0.4524000766064325
5044698,30,2891,2593,903.0,0.31234866828087166,20,0.007713073659853451,0.4101655921839523
5061823,0,199,166,83.0,0.41708542713567837,3,0.018072289156626505,0.09780846924832835
